word,display_form,part_of_speech,difficulty,frequency_rank,source,created_at
fiery,fiery,,level_1,,,2025-08-29 16:02:33
fight,fight,,level_1,,,2025-08-29 16:02:34
figment,figment,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
figurative,figurative,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
figure,figure,,level_1,,,2025-08-29 16:02:32
filch,filch,,level_1,,,2025-08-29 16:02:34
filial,filial,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
fill,fill,,level_1,,,2025-08-29 16:02:34
fill again,fill again,,level_1,,,2025-08-29 16:02:33
filmy,filmy,,level_1,,,2025-08-29 16:02:34
finagle,finagle,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
finale,finale,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
financial,financial,,level_1,,,2025-08-29 16:02:32
find,find,,level_1,,,2025-08-29 16:02:32
find out,find out,,level_1,,,2025-08-29 16:02:33
finding,finding,,level_1,,,2025-08-29 16:02:32
finding of fact,finding of fact,,level_1,,,2025-08-29 16:02:33
fine-tune,fine-tune,,level_1,,,2025-08-29 16:02:32
fineness,fineness,,level_1,,,2025-08-29 16:02:33
finesse,finesse,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
finical,finical,,level_1,,,2025-08-29 16:02:34
finicky,finicky,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
finish,finish,,level_1,,,2025-08-29 16:02:33
finite,finite,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32
fire,fire,,level_1,,,2025-08-29 16:02:33
fire copyright 2007 audrey walton. all rights reserved. definitions from wordnet 3.0 copyright 2006 by princeton university. all rights reserved.,fire Copyright 2007 Audrey Walton. All rights reserved. Definitions from WordNet 3.0 Copyright 2006 by Princeton University. All rights reserved.,,level_1,,,2025-08-29 16:02:34
firebrand,firebrand,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
fireplace,fireplace,,level_1,,,2025-08-29 16:02:33
firm,firm,,level_1,,,2025-08-29 16:02:33
first,first,,level_1,,,2025-08-29 16:02:33
first appearance,first appearance,,level_1,,,2025-08-29 16:02:32
first derivative,first derivative,,level_1,,,2025-08-29 16:02:32
fiscal,fiscal,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32
fissure,fissure,,level_1,,,2025-08-29 16:02:33
fit,fit,,level_1,,,2025-08-29 16:02:32
fit in,fit in,,level_1,,,2025-08-29 16:02:33
fit out,fit out,,level_1,,,2025-08-29 16:02:32
fitful,fitful,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
fix,fix,,level_1,,,2025-08-29 16:02:33
fixation,fixation,,level_1,,,2025-08-29 16:02:32
fixedness,fixedness,,level_1,,,2025-08-29 16:02:34
flabbergast,flabbergast,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flaccid,flaccid,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flag waving,flag waving,,level_1,,,2025-08-29 16:02:34
flagellum,flagellum,,level_1,,,2025-08-29 16:02:33
flagitious,flagitious,,level_1,,,2025-08-29 16:02:33
flagrant,flagrant,,level_1,,,2025-08-29 16:02:33
flail,flail,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flair,flair,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
flake,flake,,level_1,,,2025-08-29 16:02:33
flakey,flakey,,level_1,,,2025-08-29 16:02:33
flaky,flaky,,level_1,,,2025-08-29 16:02:33
flamboyance,flamboyance,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flamboyant,flamboyant,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flammable,flammable,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
flank,flank,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
flash,flash,,level_1,,,2025-08-29 16:02:33
flasher,flasher,,level_1,,,2025-08-29 16:02:33
flashy,flashy,,level_1,,,2025-08-29 16:02:34
flat,flat,,level_1,,,2025-08-29 16:02:33
flatter,flatter,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
flattery,flattery,,level_1,,,2025-08-29 16:02:34
flaunt,flaunt,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flavor,flavor,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32
flavored,flavored,,level_1,,,2025-08-29 16:02:34
flavorless,flavorless,,level_1,,,2025-08-29 16:02:33
flavour,flavour,,level_1,,,2025-08-29 16:02:32
flavourless,flavourless,,level_1,,,2025-08-29 16:02:33
flaw,flaw,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32
fleck,fleck,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
fledgeling,fledgeling,,level_1,,,2025-08-29 16:02:33
fledgling,fledgling,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
flee,flee,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
fleece,fleece,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
fleeceable,fleeceable,,level_1,,,2025-08-29 16:02:34
fleer,fleer,,level_1,,,2025-08-29 16:02:33
fleet,fleet,,level_1,,,2025-08-29 16:02:32
flesh,flesh,,level_1,,,2025-08-29 16:02:33
fleshly,fleshly,,level_1,,,2025-08-29 16:02:33
flexible,flexible,,level_1,,,2025-08-29 16:02:34
flightiness,flightiness,,level_1,,,2025-08-29 16:02:34
flighty,flighty,,level_1,,,2025-08-29 16:02:34
flimsy,flimsy,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
flinch,flinch,,level_1,,,2025-08-29 16:02:33
fling,fling,,level_1,,,2025-08-29 16:02:33
flip,flip,,level_1,,,2025-08-29 16:02:34
flippant,flippant,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flit,flit,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
floater,floater,,level_1,,,2025-08-29 16:02:34
floaty,floaty,,level_1,,,2025-08-29 16:02:33
flock,flock,,level_1,,,2025-08-29 16:02:34
floe,floe,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flood,flood,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32
flora,flora,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
florid,florid,,level_1,,,2025-08-29 16:02:34
floridity,floridity,,level_1,,,2025-08-29 16:02:34
floridness,floridness,,level_1,,,2025-08-29 16:02:34
flotilla,flotilla,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flotsam,flotsam,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flounder,flounder,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
flourish,flourish,,level_1,,,2025-08-29 16:02:33
flout,flout,,level_1,,,2025-08-29 16:02:33
flower,flower,,level_1,,,2025-08-29 16:02:32
flowery,flowery,,level_1,,,2025-08-29 16:02:33
flub,flub,,level_1,,,2025-08-29 16:02:33
fluctuate,fluctuate,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
fluctuation,fluctuation,,level_1,,,2025-08-29 16:02:32
fluency,fluency,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
fluent,fluent,,level_1,,,2025-08-29 16:02:33
fluff,fluff,,level_1,,,2025-08-29 16:02:33
fluke,fluke,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
flummox,flummox,,level_1,,,2025-08-29 16:02:33
flurry,flurry,,level_1,,,2025-08-29 16:02:34
flush,flush,,level_1,,,2025-08-29 16:02:34
fluster,fluster,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
flutter,flutter,,level_1,,,2025-08-29 16:02:34
flux,flux,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32
fly,fly,,level_1,,,2025-08-29 16:02:33
fly high,fly high,,level_1,,,2025-08-29 16:02:33
flyspeck,flyspeck,,level_1,,,2025-08-29 16:02:34
focus,focus,,level_1,,,2025-08-29 16:02:33
fodder,fodder,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
foetid,foetid,,level_1,,,2025-08-29 16:02:34
foetor,foetor,,level_1,,,2025-08-29 16:02:33
fogey,fogey,,level_1,,,2025-08-29 16:02:32
foggy,foggy,,level_1,,,2025-08-29 16:02:33
fogy,fogy,,level_1,,,2025-08-29 16:02:32
foible,foible,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
foil,foil,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
folder,folder,,level_1,,,2025-08-29 16:02:32
foliage,foliage,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
folkway,folkway,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34
follow,follow,,level_1,,,2025-08-29 16:02:32
folly,folly,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
foment,foment,,level_1,,,2025-08-29 16:02:33
fond,fond,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33
fondle,fondle,,level_1,,,2025-08-29 16:02:33
fondness,fondness,,level_1,,,2025-08-29 16:02:33
